ToOtherState,Owner,manufacture_r,active_r,county_name,state_fips,highschool_r,Manufacture,65to74,White,MedianIncome,SameHouse,State,Management,Black,Unemployed,Hispanic,white_r,MedianAge,NotInLabor,CountyFIPS,Bachelor,univ_r,homeowner_r,BornInState,FromOtherCounty,Population,unemp_r,management_r,Foodstamp,FromOtherState,hisp_r,ToOtherCounty,Tenure,Agriculture,Labor,18to24,agriculture_r,HighSchool,CountyState,black_r
2154,27594,0.07939395514436445,0.42481149052208567,Moore County,37,0.1855396946312059,3055,10845,70140,26442,80450,North Carolina,13717,11160,3482,5553,0.7743516709171,45.1,30606,125,20925,0.2310138111482794,0.7468536011042846,47972,1840,90579,0.03844158138199803,0.35648015800826427,0,2647,0.06130560063590899,3408,36947,1066,38479,5847,0.02770342264611866,16806,"Moore County, North Carolina",0.12320736594574902
1243,23814,0.14765759671823517,0.4815285687267531,Nash County,37,0.23512724063294596,6767,8243,50224,22674,81773,North Carolina,11979,35965,5717,6108,0.5277071469098703,40.5,25742,127,11900,0.1250341479815916,0.6408676229177319,70986,4080,95174,0.06006892638745876,0.2613847127364769,9,1327,0.06417719124971105,5548,37159,1076,45829,8393,0.02347858342970608,22378,"Nash County, North Carolina",0.3778868178283985
4914,50174,0.05900464999371623,0.531514509556936,New Hanover County,37,0.14931340833834322,6573,17834,160866,26148,167562,North Carolina,39686,30191,10784,11208,0.7675417251152271,37.7,54547,129,52493,0.25046043151737235,0.5755483160502891,104574,10698,209586,0.051453818480242004,0.3562541517801038,66,5991,0.0534768543700438,8365,87176,226,111398,27061,0.0020287617371945637,31294,"New Hanover County, North Carolina",0.14405065223822203
139,6098,0.14528840662478584,0.41083998122946974,Northampton County,37,0.2511496949788832,1272,2541,8253,19220,18292,North Carolina,1966,12018,1510,371,0.38728296574378224,46.5,7581,131,1705,0.08000938526513374,0.7120504437178888,16207,1445,21310,0.07085875175973722,0.2245573957738435,3,379,0.01740966682308775,1371,8564,354,8755,1758,0.040434037692747005,5352,"Northampton County, North Carolina",0.5639605818864383
18666,32832,0.028651062426948783,0.36482415906320215,Onslow County,37,0.1513440228295275,1912,8590,124000,25417,131260,North Carolina,17384,29206,7901,20552,0.6778882687061628,25.9,38083,133,17677,0.09663734617676484,0.5369355814676109,62771,4219,182921,0.04319350976651123,0.2604968981328858,44,18986,0.11235451369716981,4857,61147,752,66734,40189,0.011268618695117931,27684,"Onslow County, North Carolina",0.159664554643808
5121,31024,0.05204050660853729,0.5280058277180841,Orange County,37,0.09540702968493898,3772,8676,96189,27124,104605,North Carolina,37766,15834,5348,11310,0.7007029684938991,33.2,35759,135,46884,0.34153341832088874,0.6033567358369474,60494,10425,137275,0.03895829539246039,0.5210397064098673,57,5804,0.08238936441449644,8107,51419,550,72482,25633,0.007588090836345576,13097,"Orange County, North Carolina",0.11534511018029503
61,4088,0.09810731029692656,0.4408972592252335,Pamlico County,37,0.2399326290001531,565,1814,9711,23865,11227,North Carolina,1581,2497,503,428,0.7434542949012403,49.4,4445,137,1959,0.14997703261368855,0.7945578231292517,8311,905,13062,0.038508651048843975,0.27452682757423164,0,132,0.03276680447098453,667,5145,407,5759,972,0.07067199166521966,3134,"Pamlico County, North Carolina",0.1911652120655336
1691,9243,0.06354814892943782,0.4713046504113539,Pasquotank County,37,0.19332388835035916,1205,3255,22084,22932,33800,North Carolina,5218,15041,2321,1757,0.548902642109711,37.4,10751,139,5020,0.12477319613252802,0.6327354874041621,22597,1727,40233,0.057688961797529394,0.2751819428330345,0,1427,0.04367061864638481,1744,14608,409,18962,4816,0.021569454698871428,7778,"Pasquotank County, North Carolina",0.3738473392488753
1096,15614,0.0824746385494049,0.4618023534619499,Pender County,37,0.2197978531115128,2065,5286,40151,22550,46271,North Carolina,6679,9437,2542,3389,0.7405474196761224,42,15187,141,8152,0.15035597034195286,0.7747345440111144,31626,3312,54218,0.04688479840643329,0.2667545331096733,29,1503,0.0625069165221882,2717,20154,611,25038,4276,0.024402907580477674,11917,"Pender County, North Carolina",0.17405658637352908
230,4213,0.0669542385596399,0.3947582734878211,Perquimans County,37,0.26756496631376325,357,1884,9649,23057,12129,North Carolina,1638,3331,620,298,0.7143703264973718,47.2,5339,143,1638,0.12127045235803657,0.7697789146720263,7572,458,13507,0.045902124824165245,0.3072018004501125,0,448,0.022062634189679426,307,5473,271,5332,951,0.050825206301575394,3614,"Perquimans County, North Carolina",0.2466128674020878
795,10996,0.1217447218947594,0.47482380479861586,Person County,37,0.2519654988168842,2272,3649,26117,23038,34519,North Carolina,4433,10804,2386,1634,0.6645039818843346,42,11367,145,3830,0.09744803195684808,0.7174735743181522,29274,824,39303,0.06070783400758212,0.23754152823920266,26,468,0.0415744345215378,1293,15326,340,18662,3067,0.018218840424391813,9903,"Person County, North Carolina",0.2748899575096049
2560,35836,0.09491611986366008,0.5223268653081108,Pitt County,37,0.14874331643837205,8549,10648,97411,21801,134987,North Carolina,30545,58787,10438,9802,0.5649044874099677,31.4,42835,147,29396,0.1704728656096684,0.5394794285456215,118198,10430,172438,0.06053190132105452,0.3391288900731661,15,4209,0.056843619155870516,7884,66427,859,90069,32225,0.009537132642751668,25649,"Pitt County, North Carolina",0.34091673529036526
556,6635,0.12823580596040896,0.451749213836478,Polk County,37,0.21403301886792453,1179,2788,17965,25675,18626,North Carolina,2759,1052,1050,1140,0.8827142295597484,50.5,7205,149,4603,0.2261694182389937,0.757074395253309,8815,354,20352,0.05159198113207547,0.3000870132695236,7,479,0.05601415094339623,677,8764,102,9194,1351,0.0110941918642593,4356,"Polk County, North Carolina",0.051690251572327046
1442,40168,0.24416446204890596,0.48087520031488096,Randolph County,37,0.2399420843993365,16705,12685,114805,22777,128670,North Carolina,16171,7903,6757,15306,0.8069175405549777,40.2,38634,151,13664,0.09603868537209367,0.7403693736867327,101288,3348,142276,0.04749219826253198,0.23635938436353537,64,946,0.10757963395091232,4817,54254,977,68417,11399,0.014280076589151819,34138,"Randolph County, North Carolina",0.05554696505383902
682,11689,0.13370700636942676,0.42371051665695103,Richmond County,37,0.24364704104324547,2624,4037,26956,18493,39302,North Carolina,4698,13935,2946,2843,0.5819893343696699,39.8,14223,153,4031,0.08703067987995769,0.6401423877327492,34664,1373,46317,0.06360515577433772,0.23938853503184712,127,721,0.061381350260163656,1499,18260,479,19625,4314,0.02440764331210191,11285,"Richmond County, North Carolina",0.3008614547574325
867,29097,0.1542513308840069,0.3954251999436674,Robeson County,37,0.20374611786855232,8229,9974,36087,17567,118155,North Carolina,11864,32510,6629,10936,0.26748348935980965,35,43728,155,10487,0.07773157516325335,0.6402543678211504,107528,3739,134913,0.04913536871910046,0.22238884306815626,6229,1829,0.0810596458458414,3751,45446,1101,53348,15005,0.020638074529504388,27488,"Robeson County, North Carolina",0.2409701066613299
1419,26384,0.19469805811743987,0.4660158527893566,Rockingham County,37,0.25305069004989095,8402,9000,67740,21910,80457,North Carolina,9749,17138,5115,5306,0.7315176778039352,43.1,28686,157,8594,0.09280577093367313,0.700007959459818,68320,1811,92602,0.05523638798298093,0.22591185058163785,24,1549,0.05729897842379214,2002,37691,480,43154,7291,0.011122954998377902,23433,"Rockingham County, North Carolina",0.18507159672577267
1821,35265,0.12837913004783624,0.4551524094729685,Rowan County,37,0.22151092979182038,8078,11973,101320,22417,119054,North Carolina,16110,22573,7510,10983,0.7328964309998119,40,40565,159,16124,0.11663266929965424,0.6781469943463713,96622,5184,138246,0.0543234523964527,0.2560272078572223,71,2120,0.07944533657393342,4932,52002,794,62923,12641,0.012618597333248573,30623,"Rowan County, North Carolina",0.1632813969301101
819,19315,0.1718101614534296,0.42686176150995075,Rutherford County,37,0.222845745076733,4927,7132,56401,20424,58696,North Carolina,6790,6651,3943,2536,0.8395379646030872,42.9,22901,161,7776,0.11574701180393265,0.7213010680409291,48081,1386,67181,0.058692189756032215,0.2367751159465774,54,1198,0.03774876825292865,2396,26778,347,28677,5240,0.012100289430554103,14971,"Rutherford County, North Carolina",0.09900120569803962
284,16337,0.1331504250923009,0.4624385200964882,Sampson County,37,0.22446038657936782,3931,5434,33645,19249,54819,North Carolina,6872,16592,3306,11141,0.5270041665361361,38.9,17689,163,5150,0.08066789887534852,0.6977747405287661,46474,2690,63842,0.05178409197706839,0.23276767266199236,117,1194,0.17450894395538988,2623,23413,2963,29523,5365,0.10036242929241608,14330,"Sampson County, North Carolina",0.25989160740578304
542,8315,0.14568359224051317,0.35907753788089025,Scotland County,37,0.22947771549092524,1885,3086,16225,17666,30647,North Carolina,3474,13916,2099,919,0.45026919020924683,38.8,12766,165,3557,0.09871232724648943,0.6430283814090171,26121,1369,36034,0.05825054115557529,0.26849060978437284,580,724,0.025503690958539157,1702,12931,325,12939,3674,0.025117860731122963,8269,"Scotland County, North Carolina",0.38619081978131764
714,17020,0.1337281795511222,0.4768054431654914,Stanly County,37,0.22821330074480206,3861,5798,49625,22715,52006,North Carolina,7474,6745,3741,2279,0.8195299985136988,41.6,16891,167,6490,0.10717883507010388,0.7247487651166752,46977,2164,60553,0.06178058890558684,0.25886672208367967,0,690,0.03763645071259888,2367,23484,412,28872,5642,0.014269880853422,13819,"Stanly County, North Carolina",0.11139002196422969
397,14989,0.18640794555821225,0.4641256562379956,Stokes County,37,0.27442485808186434,4054,4826,42900,22074,42384,North Carolina,5305,1826,2141,1290,0.9155320329506168,44.3,14791,169,4540,0.09688847155234966,0.7949615486608327,34776,1682,46858,0.04569123735541423,0.24393047636564283,107,280,0.027529984207605957,2134,18855,280,21748,3484,0.012874747103181901,12859,"Stokes County, North Carolina",0.03896879935123138
981,21160,0.13528697236562406,0.44869261898597923,Surry County,37,0.2095761060620512,4455,7259,62099,20714,66265,North Carolina,8599,2790,2851,7305,0.8461391723780846,42,23146,171,7759,0.1057214099821504,0.720217835262083,53037,2005,73391,0.03884672507528171,0.2611296689948375,8,503,0.09953536537177583,1463,29380,670,32930,5829,0.02034618888551473,15381,"Surry County, North Carolina",0.038015560491068384
293,3973,0.055788737320741515,0.40639658848614074,Swain County,37,0.2191186922530206,319,1478,9074,21627,12861,North Carolina,1463,385,526,227,0.6449182658137882,40.3,4945,173,1481,0.10525941719971571,0.7416464439051708,10399,267,14070,0.03738450604122246,0.2558586918502973,106,413,0.01613361762615494,280,5357,53,5718,1182,0.009268975166142007,3083,"Swain County, North Carolina",0.02736318407960199
485,10642,0.07861963403603979,0.4362990620162098,Transylvania County,37,0.21048477673557356,1130,4878,29331,22611,28634,North Carolina,4134,1256,1189,989,0.89035606957472,49.9,12433,175,7094,0.21534165073004888,0.7748088824171824,17078,1043,32943,0.03609264487144462,0.287622625756627,21,656,0.030021552378350483,1306,13735,212,14373,2800,0.014749878243929591,6934,"Transylvania County, North Carolina",0.03812646085663115
70,1087,0.07177914110429448,0.3863474757051434,Tyrrell County,37,0.28916804930078216,117,331,2406,15943,3457,North Carolina,202,1187,282,406,0.5702773168997393,41.8,1175,177,246,0.05830765584261673,0.7470790378006873,2978,514,4219,0.06684048352690211,0.12392638036809817,9,48,0.09623133443944062,268,1455,204,1630,314,0.12515337423312883,1220,"Tyrrell County, North Carolina",0.28134629059018723
4344,56274,0.11560311544983379,0.49851709991546755,Union County,37,0.1652490364731335,12067,13989,154755,29800,181085,North Carolina,36790,24725,9166,22419,0.7390859986532116,36.9,42660,179,42270,0.20187499701509645,0.8101174709201888,105057,7400,209387,0.04377540152922579,0.35245202762902006,38,5776,0.10706968436435882,5705,69464,1401,104383,16945,0.013421725759941753,34601,"Union County, North Carolina",0.11808278450906694
609,10656,0.14849115504682622,0.42713009467087426,Vance County,37,0.2403884617094093,2854,3921,18653,19904,39947,North Carolina,4348,22500,2161,3118,0.41452953464598424,39.2,14238,181,3752,0.08338148362149429,0.6399615638700379,35637,1327,44998,0.0480243566380728,0.22622268470343393,10,582,0.06929196853193476,1399,16651,231,19220,4255,0.012018730489073882,10817,"Vance County, North Carolina",0.5000222232099204
23210,230730,0.08762306501247628,0.5410718803837848,Wake County,37,0.10901268539117051,45159,52906,584852,34026,780820,North Carolina,238367,197691,36604,94166,0.614009467587319,35,186034,183,298663,0.3135526759214835,0.648761271710432,415991,29300,952513,0.03842887183691981,0.46250907101195626,224,28368,0.0988605929787835,29236,355647,1821,515378,90988,0.0035333289352669304,103836,"Wake County, North Carolina",0.20754677363983484
426,5558,0.13774733637747336,0.38219895287958117,Warren County,37,0.24830327709908862,1086,2384,7866,18511,18505,North Carolina,1837,10511,741,759,0.38132635253054104,45.5,7828,185,2251,0.10912352142718634,0.7065853038393084,14630,929,20628,0.03592204770215241,0.23300355149670218,158,422,0.036794648051192556,1387,7866,308,7884,1786,0.03906646372399797,5122,"Warren County, North Carolina",0.5095501260422727
327,3493,0.15089514066496162,0.39596478928098466,Washington County,37,0.2611201994235413,767,1404,5803,19667,11621,North Carolina,948,6457,812,547,0.45205266027888136,44.3,4635,187,836,0.06512425021422451,0.6814280140460398,10403,138,12837,0.06325465451429461,0.18650403305134763,5,99,0.04261120199423541,563,5126,274,5083,1067,0.05390517410977769,3352,"Washington County, North Carolina",0.5029991431019709
1350,11609,0.0332850403061035,0.5186405410091902,Watauga County,37,0.11201664643662217,896,4041,47861,14503,37131,North Carolina,8136,572,2823,1790,0.9221239620060497,29.3,17714,189,10898,0.2099685952642429,0.5740209651898734,29437,6262,51903,0.05438991965782325,0.3022400534938148,22,1317,0.03448740920563358,3070,20224,188,26919,16248,0.006983914707084216,5814,"Watauga County, North Carolina",0.011020557578560006
3565,28781,0.12933698859767065,0.4615006487070181,Wayne County,37,0.19366120570862175,7407,9675,68108,22313,101096,North Carolina,14809,39063,7004,13040,0.5488464296938587,36.7,31612,191,13953,0.1124398636506491,0.6061710193765796,82835,4925,124093,0.056441539812882274,0.25858666992613805,33,3296,0.10508247846373285,3585,47480,3179,57269,12726,0.05550996175941609,24032,"Wayne County, North Carolina",0.31478810247153344
691,20156,0.14472147124595308,0.43363292952976423,Wilkes County,37,0.23051539229733836,4336,7419,61185,17901,64447,North Carolina,6532,2971,4197,3887,0.8855455690156745,43.3,23147,193,6309,0.09131171030350398,0.7368305611405593,54730,1059,69093,0.06074421431982979,0.2180167551149828,18,352,0.05625750799646853,1638,27355,705,29961,5173,0.023530589766696707,15927,"Wilkes County, North Carolina",0.0430000144732462
626,19225,0.16643925478876936,0.46761309954723373,Wilson County,37,0.22007631995484608,6343,7119,39800,22178,67801,North Carolina,9979,31437,4547,7983,0.4883495503012307,39.5,22686,195,10041,0.12320396569283058,0.6002935115218885,61008,2831,81499,0.055792095608535076,0.2618472841773813,87,1260,0.09795212211192775,2881,32026,1115,38110,7232,0.029257412752558384,17936,"Wilson County, North Carolina",0.3857347942919545
144,11684,0.15952109464082098,0.4603553712500984,Yadkin County,37,0.24639773234298312,2798,3758,32527,22639,34828,North Carolina,4460,1287,1437,3886,0.8537046271751397,42.2,11651,197,3447,0.09047006640245663,0.7700013180440227,29802,701,38101,0.037715545523739534,0.2542759407069555,4,350,0.10199207369885305,1394,15174,493,17540,3022,0.028107183580387687,9388,"Yadkin County, North Carolina",0.033778640980551694
351,5478,0.1307232049947971,0.4352847922092628,Yancey County,37,0.24504586117087532,1005,2195,16454,20743,15162,North Carolina,1987,187,828,825,0.9316045747933417,46,6347,199,2431,0.1376401313554524,0.7576763485477178,11986,690,17662,0.04688030800588835,0.2584547346514048,0,206,0.04671045181746122,683,7230,158,7688,1230,0.020551508844953173,4328,"Yancey County, North Carolina",0.010587702411957875
64,793,0.014660493827160493,0.5540829414279607,Adams County,38,0.2783240701154339,19,305,2203,28784,1983,North Dakota,577,11,21,31,0.9418554938007696,50.2,607,001,425,0.18170158187259514,0.7222222222222222,1559,98,2339,0.00897819581017529,0.44521604938271603,0,97,0.013253527148353997,383,1098,288,1296,177,0.2222222222222222,651,"Adams County, North Dakota",0.00470286447199658
484,3430,0.10328638497652583,0.518294881038212,Barnes County,38,0.22494592645998557,594,1059,10487,28909,9526,North Dakota,1991,71,85,157,0.9451153568853641,43.1,2836,003,1873,0.1687995674116799,0.6974379829198861,8292,476,11096,0.007660418168709444,0.3462006607546514,20,306,0.014149242970439797,446,4918,617,5751,1091,0.10728568944531386,2496,"Barnes County, North Dakota",0.006398702235039654
196,1514,0.07959814528593509,0.38261383796570075,Benson County,38,0.1991425192193968,206,475,2869,20934,6091,North Dakota,895,0,143,121,0.4241573033707865,31.4,1864,005,482,0.07125960969840331,0.6495066495066495,6013,204,6764,0.02114133648728563,0.3458268933539413,399,68,0.017888823181549378,267,2331,354,2588,608,0.1367851622874807,1347,"Benson County, North Dakota",0.0
16,265,0.030303030303030304,0.6175438596491228,Billings County,38,0.29473684210526313,16,75,819,36852,692,North Dakota,186,4,12,1,0.9578947368421052,47.5,196,007,125,0.14619883040935672,0.7340720221606648,675,90,855,0.014035087719298246,0.3522727272727273,0,53,0.0011695906432748538,63,361,151,528,82,0.2859848484848485,252,"Billings County, North Dakota",0.004678362573099415
68,2270,0.04935622317596566,0.49582003343973247,Bottineau County,38,0.21963824289405684,161,735,6138,27172,5812,North Dakota,1013,45,72,107,0.93296853625171,46.8,1839,009,842,0.12798297613619092,0.7566666666666667,4775,187,6579,0.01094391244870041,0.3105456774984672,7,228,0.016263869889040886,342,3000,635,3262,594,0.19466584917228694,1445,"Bottineau County, North Dakota",0.006839945280437756
187,985,0.027522935779816515,0.5122180451127819,Bowman County,38,0.23684210526315788,45,305,3015,30313,2813,North Dakota,545,3,21,122,0.9445488721804511,44.2,739,011,449,0.14066416040100252,0.7406015037593985,2178,49,3192,0.006578947368421052,0.3333333333333333,0,169,0.03822055137844611,178,1330,348,1635,199,0.21284403669724772,756,"Bowman County, North Dakota",0.0009398496240601503
62,655,0.029465930018416207,0.5062937062937063,Burke County,38,0.22237762237762237,32,196,1982,30066,1726,North Dakota,304,10,14,105,0.924009324009324,38.5,528,013,265,0.12354312354312354,0.6629554655870445,1413,132,2145,0.006526806526806527,0.27992633517495397,0,165,0.04895104895104895,55,988,348,1086,183,0.32044198895027626,477,"Burke County, North Dakota",0.004662004662004662
2183,25225,0.04311583788444955,0.5656187943468314,Burleigh County,38,0.1651356969492864,2100,6122,78818,32875,71756,North Dakota,18385,647,1218,1343,0.9153069874928871,36.8,16215,015,19298,0.22410609562076855,0.7052590376604132,64464,3749,86111,0.01414453438004436,0.37746889500266906,590,2709,0.015596149156321492,3572,35767,1894,48706,8889,0.038886379501498786,14220,"Burleigh County, North Dakota",0.007513558082010428
7528,35266,0.08647965896531762,0.6011414759461152,Cass County,38,0.12584709031200764,8216,8307,141434,29388,120570,North Dakota,35635,4595,3383,3511,0.8949196727431489,31.8,27255,017,36669,0.2320220702222841,0.5262560995627714,92089,4134,158041,0.02140583772565347,0.37508552181464133,268,10953,0.022215754139748547,2777,67013,2063,95005,25328,0.021714646597547498,19889,"Cass County, North Dakota",0.029074733771616228
9,1529,0.013860369609856264,0.49668536460989293,Cavalier County,38,0.19709331973482916,27,479,3785,31786,3546,North Dakota,808,4,23,0,0.965068842427333,50.9,1098,019,557,0.14201937786843447,0.8692438885730529,3251,123,3922,0.005864354920958694,0.41478439425051333,0,38,0.0,213,1759,448,1948,219,0.2299794661190965,773,"Cavalier County, North Dakota",0.0010198878123406426
214,1587,0.10936329588014981,0.5101260985861674,Dickey County,38,0.2099732518150554,292,535,4944,24434,4494,North Dakota,905,71,33,137,0.9445930454719144,42.7,1219,021,889,0.16985097439816585,0.7177747625508819,2731,159,5234,0.006304929308368361,0.3389513108614232,5,248,0.026175009552923196,112,2211,385,2670,483,0.1441947565543071,1099,"Dickey County, North Dakota",0.013565150936186474
36,878,0.03114754098360656,0.5448861098704779,Divide County,38,0.2684234033050469,38,277,2180,30670,2008,North Dakota,542,8,8,0,0.9736489504242966,52.5,618,023,419,0.18713711478338543,0.8244131455399061,1669,54,2239,0.003573023671281822,0.44426229508196724,0,41,0.0,108,1065,344,1220,87,0.2819672131147541,601,"Divide County, North Dakota",0.003573023671281822
72,1187,0.053544868616757564,0.5087011349306432,Dunn County,38,0.24943253467843632,108,324,3290,27289,3384,North Dakota,616,7,74,139,0.8297604035308953,42.5,996,025,534,0.1346784363177806,0.8058384249830278,2698,135,3965,0.01866330390920555,0.30540406544372833,11,220,0.03505674653215637,120,1473,570,2017,301,0.2825979176995538,989,"Dunn County, North Dakota",0.0017654476670870113
24,788,0.05925324675324675,0.51786464901219,Eddy County,38,0.2211013030685162,73,219,2174,27115,1982,North Dakota,503,0,19,83,0.9138293400588483,48.8,563,027,345,0.1450189155107188,0.7337057728119181,1907,127,2379,0.007986548970155528,0.4082792207792208,8,81,0.03488860865910046,80,1074,247,1232,137,0.200487012987013,526,"Eddy County, North Dakota",0.0
6,1314,0.015653220951234198,0.47579490117444856,Emmons County,38,0.2474935548553423,26,382,3458,22168,3244,North Dakota,620,0,57,8,0.9905471211687196,51.2,1008,029,371,0.10627327413348611,0.8121137206427689,3012,69,3491,0.01632769979948439,0.3732691149909693,0,8,0.0022916069894013177,130,1618,356,1661,226,0.2143287176399759,864,"Emmons County, North Dakota",0.0
68,1178,0.1506228765571914,0.5249702734839476,Foster County,38,0.22384066587395957,266,310,3261,31456,2862,North Dakota,620,3,14,59,0.9693816884661117,46.4,813,031,483,0.14357907253269916,0.7474619289340102,2742,200,3364,0.004161712247324614,0.3510758776896942,0,28,0.017538644470868014,97,1576,222,1766,230,0.12570781426953567,753,"Foster County, North Dakota",0.0008917954815695601
20,553,0.01737242128121607,0.5082781456953642,Golden Valley County,38,0.16887417218543047,16,178,1764,24283,1566,North Dakota,343,0,7,10,0.9735099337748344,42.4,397,033,269,0.14845474613686535,0.7219321148825065,1085,15,1812,0.003863134657836645,0.3724212812160695,0,117,0.005518763796909493,94,766,230,921,109,0.249728555917481,306,"Golden Valley County, North Dakota",0.0
4297,14472,0.05548885524873414,0.5622505282930266,Grand Forks County,38,0.13932261094153559,2126,3989,59295,24971,51952,North Dakota,13332,1767,1576,2338,0.8701426391171636,29.3,14334,035,12727,0.18676625968537217,0.516027812444286,39088,1749,68144,0.023127494717069735,0.34796680064728297,318,5713,0.03430969711199812,1807,28045,1309,38314,15403,0.034165057159262935,9494,"Grand Forks County, North Dakota",0.02593038271894811
58,880,0.060461416070007955,0.531950909860347,Grant County,38,0.2936944561997461,76,328,2279,25166,2101,North Dakota,547,8,34,8,0.9644519678374948,52.6,631,037,311,0.13161235717308506,0.7739665787159191,1871,108,2363,0.014388489208633094,0.43516308671439935,1,28,0.0033855268726195515,71,1137,396,1257,110,0.315035799522673,694,"Grant County, North Dakota",0.0033855268726195515
0,805,0.12223133716160788,0.5191652470187393,Griggs County,38,0.2593696763202726,149,350,2318,27545,2032,North Dakota,417,13,23,4,0.9872231686541738,52.7,612,039,334,0.14224872231686542,0.7537453183520599,1883,97,2348,0.009795570698466781,0.3420836751435603,0,30,0.0017035775127768314,125,1068,225,1219,101,0.184577522559475,609,"Griggs County, North Dakota",0.005536626916524702
99,881,0.03190596137699412,0.4625242718446602,Hettinger County,38,0.2633009708737864,38,243,2437,26486,2117,North Dakota,456,17,15,36,0.9464077669902913,46.9,673,041,301,0.11689320388349514,0.8097426470588235,1921,149,2575,0.005825242718446602,0.38287153652392947,0,181,0.013980582524271845,175,1088,306,1191,132,0.25692695214105793,678,"Hettinger County, North Dakota",0.006601941747572815
17,885,0.035179640718562874,0.5488907148726376,Kidder County,38,0.22432210353327856,47,280,2313,30425,2229,North Dakota,561,0,22,113,0.9502875924404273,47.5,610,043,345,0.14174198849630237,0.8067456700091158,1937,79,2434,0.009038619556285949,0.4199101796407186,0,26,0.04642563681183237,48,1097,405,1336,141,0.3031437125748503,546,"Kidder County, North Dakota",0.0
28,1487,0.07166430928807166,0.5139326387206203,LaMoure County,38,0.22873758177853162,152,449,4043,28070,3649,North Dakota,799,1,40,25,0.9796462321298764,48.9,1088,045,669,0.16210322267991276,0.7834562697576396,3318,158,4127,0.00969227041434456,0.3767090994813767,0,49,0.00605766900896535,173,1898,513,2121,248,0.24186704384724186,944,"LaMoure County, North Dakota",0.000242306760358614
11,724,0.030042918454935622,0.47672634271099745,Logan County,38,0.280306905370844,28,238,1897,25371,1762,North Dakota,362,7,9,28,0.9703324808184143,51,548,047,204,0.10434782608695652,0.836027713625866,1561,65,1955,0.004603580562659846,0.388412017167382,0,63,0.01432225063938619,164,866,185,932,93,0.1984978540772532,548,"Logan County, North Dakota",0.0035805626598465474
74,2071,0.03882809742322626,0.49606023463491505,McHenry County,38,0.261075118192961,110,554,5462,30220,5074,North Dakota,818,5,102,125,0.9563999299597269,44.2,1539,049,635,0.11118893363684118,0.8039596273291926,4318,280,5711,0.017860269655051653,0.2887398517472644,0,170,0.02188758536158291,193,2576,568,2833,400,0.2004941757853865,1491,"McHenry County, North Dakota",0.0008755034144633164
60,1103,0.04035216434336023,0.4888809182209469,McIntosh County,38,0.2302725968436155,55,349,2685,22206,2533,North Dakota,449,2,43,8,0.9630559540889526,52.1,795,051,396,0.14203730272596843,0.8255988023952096,2048,46,2788,0.015423242467718794,0.3294203961848863,0,24,0.0028694404591104736,174,1336,252,1363,91,0.18488628026412326,642,"McIntosh County, North Dakota",0.0007173601147776184
552,1889,0.035894965068658156,0.49813992559702386,McKenzie County,38,0.19512780511220448,149,529,6365,32586,6995,North Dakota,1444,18,96,366,0.7638305532221289,34,1789,053,1114,0.13368534741389657,0.6856624319419238,5262,321,8333,0.011520460818432738,0.3478679836184052,56,589,0.04392175687027481,184,2755,968,4151,737,0.23319682004336303,1626,"McKenzie County, North Dakota",0.002160086403456138
234,3145,0.028026905829596414,0.4796214646736208,McLean County,38,0.2500268846112485,125,1104,8364,27706,8141,North Dakota,1453,6,91,168,0.8994515539305301,48.3,2746,055,1202,0.12926121088289064,0.7712113781265326,6982,535,9299,0.00978599849446177,0.3257847533632287,44,248,0.018066458759006344,421,4078,841,4460,547,0.18856502242152468,2325,"McLean County, North Dakota",0.0006452306699645124
107,3020,0.05638845379279481,0.523792780121894,Mercer County,38,0.21952648851383028,252,757,8044,28501,7454,North Dakota,1203,46,226,163,0.9428035630567276,46.3,2128,057,1226,0.14369432723863104,0.8237861429350791,6200,336,8532,0.02648851383028598,0.2691877377489371,16,313,0.019104547585560242,340,3666,688,4469,511,0.1539494294025509,1873,"Mercer County, North Dakota",0.005391467416783873
385,9135,0.053850463798792256,0.5650415083720276,Morton County,38,0.2026874912058534,865,2186,26112,31179,23793,North Dakota,5431,239,518,581,0.9185310257492613,38.9,5400,059,4947,0.17401857323765302,0.7728426395939086,21848,1706,28428,0.018221471788377654,0.33810620681068293,87,1044,0.020437596735612778,1962,11820,1006,16063,2357,0.0626284006723526,5762,"Morton County, North Dakota",0.008407204164907837
270,2124,0.031705227077977724,0.5339128445613633,Mountrail County,38,0.1962713027564909,148,586,5642,31725,7516,North Dakota,1428,30,168,435,0.6453162530024019,35.2,1762,061,1063,0.12158298067025049,0.6833976833976834,6231,475,8743,0.01921537229783827,0.3059125964010283,87,252,0.04975408898547409,564,3108,870,4668,821,0.18637532133676094,1716,"Mountrail County, North Dakota",0.003431316481756834
72,1209,0.060858424087123636,0.5071474983755686,Nelson County,38,0.2179987004548408,95,418,2933,29389,2787,North Dakota,511,37,16,47,0.9528914879792073,52.2,882,063,459,0.14912280701754385,0.8065376917945297,2371,108,3078,0.005198180636777128,0.3273542600896861,4,57,0.015269655620532813,236,1499,349,1561,163,0.22357463164638053,671,"Nelson County, North Dakota",0.012020792722547108
